X,Y,OBJECTID,HealthFacilityIDNumber,FacilityCategory,BusinessName,RiskLevel,FullAddress,AddrNum,StreetName,InspectionType,InspectionResult,DateOfInspection,InspectionIDNumber,ViolationPriority,FoodCodeItem,YearOfInspection,ViolationStatus,ViolationPoints,InspectionScore,ViolationIDNumber,APN,Ward,Neighborhood,Latitude,Longitude,unique_id
-10384737.7661,5613239.7147,15793,LIC384198,RESTAURANT,GYU-KAKU MN,1,3025 LYNDALE AVE S,3025.0,LYNDALE,Routine,Complete,2024/05/10 16:30:00+00,3944923,Priority1,MN Rule 4626.0040C,2024,Observed,4,86,876001,0302824220214,8.0,Lyndale,44.94737,-93.28769,LIC384198
-10384737.7661,5613239.7147,15794,LIC384198,RESTAURANT,GYU-KAKU MN,1,3025 LYNDALE AVE S,3025.0,LYNDALE,Routine,Complete,2024/05/10 16:30:00+00,3944923,Priority1,MN Rule 4626.0395A1,2024,Corrected on-site,4,86,876002,0302824220214,8.0,Lyndale,44.94737,-93.28769,LIC384198
-10382209.6587,5618723.5594,15795,LIC41318,INSTITUTION,NEW HORIZON ACADEMY,1,111 MARQUETTE AVE,111.0,MARQUETTE,Routine,Complete,2024/05/10 10:40:00+00,3950136,,,2024,,0,100,-1,2302924320011,3.0,Downtown West,44.98222,-93.26498,LIC41318
-10382209.6587,5618723.5594,15796,LIC41318,INSTITUTION,NEW HORIZON ACADEMY,1,111 MARQUETTE AVE,111.0,MARQUETTE,Routine,Complete,2024/05/10 10:40:00+00,3950136,Priority3,MCO 188.390,2024,Observed,0,100,875634,2302924320011,3.0,Downtown West,44.98222,-93.26498,LIC41318
-10377785.3846,5615143.3399,15797,LIC26560,INSTITUTION,SEWARD CHILD CARE CENTER INC,2,2323 32ND AVE S,2323.0,32ND,Routine,Complete,2024/04/26 13:00:00+00,3953924,,,2024,,0,100,-1,3102923220117,2.0,Seward,44.95947,-93.22523,LIC26560
-10379626.6987,5616108.7919,15798,LIC28021,INSTITUTION,CAMPUS KITCHEN AT AUGSBURG,2,2211 RIVERSIDE AVE,2211.0,RIVERSIDE,Routine,Complete,2024/04/10 15:00:00+00,3920895,Priority3,MCO 188.390,2024,Observed,0,100,876350,2502924340281,2.0,Cedar Riverside,44.96561,-93.24177,LIC28021
-10379802.4834,5615528.5785,15799,LIC371667,INSTITUTION,SEWARD COMMUNITY SUPPORT PROGRAM,1,2105 MINNEHAHA AVE,2105.0,MINNEHAHA,Routine,Complete,2024/04/11 13:00:00+00,3942152,Priority1,MN Rule 4626.1085A,2024,Observed,4,96,876329,3602924220011,6.0,Seward,44.96192,-93.24335,LIC371667
-10378891.8716,5618475.664,15800,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,,,2024,,0,80,-1,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15801,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority1,MN Rule 4626.0395A1,2024,Corrected on-site,4,80,875663,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15802,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority2,MN Rule 4626.0675,2024,Observed,2,80,875666,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15803,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority3,MN Rule 4626.1565ABD,2024,Observed,0,80,875667,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15804,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority1,MN Rule 4626.0040C,2024,Observed,4,80,875670,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15805,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority3,MN Rule 4626.0285B,2024,Observed,0,80,875671,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15806,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority2,MN Rule 4626.0710A,2024,Observed,2,80,875672,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15807,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority1,MN Rule 4626.0905B,2024,Observed,4,80,875673,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15808,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority1,MN Rule 4626.0805E,2024,Corrected on-site,4,80,875674,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15809,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority3,MN Rule 4626.0240,2024,Observed,0,80,875675,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15810,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority3,MN Rule 4626.1755B,2024,Observed,0,80,875676,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10378891.8716,5618475.664,15811,LIC385936,RESTAURANT,BONCHON DINKY,1,406 14TH AVE SE,406.0,14TH,Follow-Up,Complete,2024/05/16 13:20:00+00,3972307,Priority3,MCO 204.30B,2024,Observed,0,80,875677,2402924420019,2.0,Marcy Holmes,44.98065,-93.23517,LIC385936
-10383608.9516,5616812.0923,15812,LIC393477,RESTAURANT,THE NICOLLET DINER AND ROXY'S CABARET,1,1333 NICOLLET MALL,1333.0,NICOLLET MALL,Follow-Up,Complete,2024/05/16 13:40:00+00,3971886,,,2024,,0,90,-1,2702924130220,7.0,Loring Park,44.97008,-93.27755,LIC393477
-10383608.9516,5616812.0923,15813,LIC393477,RESTAURANT,THE NICOLLET DINER AND ROXY'S CABARET,1,1333 NICOLLET MALL,1333.0,NICOLLET MALL,Follow-Up,Complete,2024/05/16 13:40:00+00,3971886,Priority2,MN Rule 4626.0442B,2024,Observed,2,90,875140,2702924130220,7.0,Loring Park,44.97008,-93.27755,LIC393477
-10383608.9516,5616812.0923,15814,LIC393477,RESTAURANT,THE NICOLLET DINER AND ROXY'S CABARET,1,1333 NICOLLET MALL,1333.0,NICOLLET MALL,Follow-Up,Complete,2024/05/16 13:40:00+00,3971886,Priority1,MN Rule 4626.0395A2,2024,Observed,4,90,875141,2702924130220,7.0,Loring Park,44.97008,-93.27755,LIC393477
-10383608.9516,5616812.0923,15815,LIC393477,RESTAURANT,THE NICOLLET DINER AND ROXY'S CABARET,1,1333 NICOLLET MALL,1333.0,NICOLLET MALL,Follow-Up,Complete,2024/05/16 13:40:00+00,3971886,Priority2,MN Rule 4626.1110AB,2024,Corrected on-site,2,90,875144,2702924130220,7.0,Loring Park,44.97008,-93.27755,LIC393477
-10383608.9516,5616812.0923,15816,LIC393477,RESTAURANT,THE NICOLLET DINER AND ROXY'S CABARET,1,1333 NICOLLET MALL,1333.0,NICOLLET MALL,Follow-Up,Complete,2024/05/16 13:40:00+00,3971886,Priority3,MN Rule 4626.1457,2024,Observed,0,90,875146,2702924130220,7.0,Loring Park,44.97008,-93.27755,LIC393477
-10383608.9516,5616812.0923,15817,LIC393477,RESTAURANT,THE NICOLLET DINER AND ROXY'S CABARET,1,1333 NICOLLET MALL,1333.0,NICOLLET MALL,Follow-Up,Complete,2024/05/16 13:40:00+00,3971886,Priority2,MN Rule 4626.1440,2024,Observed,2,90,875147,2702924130220,7.0,Loring Park,44.97008,-93.27755,LIC393477
-10380196.8873,5616744.0887,15818,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority3,MN Rule 4626.0033A,2024,Observed,0,90,876429,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15819,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority3,MCO 204.30B,2024,Observed,0,90,876430,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15820,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority1,MN Rule 4626.0349C,2024,Observed,4,90,876431,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15821,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority2,MN Rule 4626.1070A,2024,Observed,2,90,876432,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15822,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority3,MN Rule 4626.1040B,2024,Observed,0,90,876433,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15823,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority2,MN Rule 4626.1445,2024,Observed,2,90,876450,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15824,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority3,MN Rule 4626.1515,2024,Observed,0,90,876460,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10380196.8873,5616744.0887,15825,LIC413299,RESTAURANT,SMART RESTAURANT & CAFETERIA LLC,1,411 CEDAR AVE S,411.0,CEDAR,Routine,Complete,2024/04/22 13:00:00+00,3963926,Priority2,MN Rule 4626.1440,2024,Observed,2,90,876461,2502924320453,6.0,Cedar Riverside,44.96965,-93.2469,LIC413299
-10381962.9222,5619497.767,15826,LIC51184,INSTITUTION,DE LASALLE HIGH SCHOOL,1,1 DE LASALLE DR,1.0,DE LASALLE,Routine,Complete,2024/05/07 11:45:00+00,3954851,,,2024,,0,92,-1,2302924230028,3.0,Nicollet Island - East Bank,44.98714,-93.26276,LIC51184
-10381962.9222,5619497.767,15827,LIC51184,INSTITUTION,DE LASALLE HIGH SCHOOL,1,1 DE LASALLE DR,1.0,DE LASALLE,Routine,Complete,2024/05/07 11:45:00+00,3954851,Priority2,MN Rule 4626.0705B,2024,Observed,2,92,861565,2302924230028,3.0,Nicollet Island - East Bank,44.98714,-93.26276,LIC51184
-10381962.9222,5619497.767,15828,LIC51184,INSTITUTION,DE LASALLE HIGH SCHOOL,1,1 DE LASALLE DR,1.0,DE LASALLE,Routine,Complete,2024/05/07 11:45:00+00,3954851,Priority1,MN Rule 4626.0225A,2024,Observed,4,92,876339,2302924230028,3.0,Nicollet Island - East Bank,44.98714,-93.26276,LIC51184
-10381962.9222,5619497.767,15829,LIC51184,INSTITUTION,DE LASALLE HIGH SCHOOL,1,1 DE LASALLE DR,1.0,DE LASALLE,Routine,Complete,2024/05/07 11:45:00+00,3954851,Priority2,MN Rule 4626.1110AB,2024,Observed,2,92,876340,2302924230028,3.0,Nicollet Island - East Bank,44.98714,-93.26276,LIC51184
-10387986.2032,5617393.2165,15830,LIC24036,INSTITUTION,ANWATIN SCHOOL,2,256 UPTON AVE S,256.0,UPTON,Routine,Complete,2024/05/13 11:20:00+00,3955418,,,2024,,0,100,-1,2902924120012,7.0,Bryn - Mawr,44.97377,-93.31687,LIC24036
-10387986.2032,5617393.2165,15831,LIC24036,INSTITUTION,ANWATIN SCHOOL,2,256 UPTON AVE S,256.0,UPTON,Routine,Complete,2024/05/13 11:20:00+00,3955418,Priority3,MN Rule 4626.0033A,2024,Observed,0,100,862748,2902924120012,7.0,Bryn - Mawr,44.97377,-93.31687,LIC24036
-10387986.2032,5617393.2165,15832,LIC24036,INSTITUTION,ANWATIN SCHOOL,2,256 UPTON AVE S,256.0,UPTON,Routine,Complete,2024/05/13 11:20:00+00,3955418,Priority3,MN Rule 4626.0285B,2024,Corrected on-site,0,100,876398,2902924120012,7.0,Bryn - Mawr,44.97377,-93.31687,LIC24036
-10380197.711,5608427.4449,15833,LIC25085,RESTAURANT,GRAND OLE CREAMERY,2,4737 CEDAR AVE S,4737.0,CEDAR,Follow-Up,Complete,2024/05/20 14:20:00+00,3972091,,,2024,,0,96,-1,1302824220030,11.0,Ericsson,44.91677,-93.2469,LIC25085
-10380197.711,5608427.4449,15834,LIC25085,RESTAURANT,GRAND OLE CREAMERY,2,4737 CEDAR AVE S,4737.0,CEDAR,Follow-Up,Complete,2024/05/20 14:20:00+00,3972091,Priority3,MCO 204.30A,2024,Observed,0,96,875453,1302824220030,11.0,Ericsson,44.91677,-93.2469,LIC25085
-10380197.711,5608427.4449,15835,LIC25085,RESTAURANT,GRAND OLE CREAMERY,2,4737 CEDAR AVE S,4737.0,CEDAR,Follow-Up,Complete,2024/05/20 14:20:00+00,3972091,Priority2,MN Rule 4626.0715,2024,Observed,2,96,875457,1302824220030,11.0,Ericsson,44.91677,-93.2469,LIC25085
-10380197.711,5608427.4449,15836,LIC25085,RESTAURANT,GRAND OLE CREAMERY,2,4737 CEDAR AVE S,4737.0,CEDAR,Follow-Up,Complete,2024/05/20 14:20:00+00,3972091,Priority2,MN Rule 4626.0705A,2024,Observed,2,96,875458,1302824220030,11.0,Ericsson,44.91677,-93.2469,LIC25085
-10380197.711,5608427.4449,15837,LIC25085,RESTAURANT,GRAND OLE CREAMERY,2,4737 CEDAR AVE S,4737.0,CEDAR,Follow-Up,Complete,2024/05/20 14:20:00+00,3972091,Priority3,"MN Rule 4626.435B (1-4,6-7)",2024,Observed,0,96,875460,1302824220030,11.0,Ericsson,44.91677,-93.2469,LIC25085
-10379543.4189,5614424.8369,15838,LIC28070,INSTITUTION,AURORA CHARTER SCHOOL,2,2103 26TH ST E,2103.0,26TH,Routine,Complete,2024/04/18 13:00:00+00,3952715,Priority2,MN Rule 4626.1095,2024,Observed,2,96,876558,3602924310028,9.0,Longfellow,44.9549,-93.24102,LIC28070
-10379543.4189,5614424.8369,15839,LIC28070,INSTITUTION,AURORA CHARTER SCHOOL,2,2103 26TH ST E,2103.0,26TH,Routine,Complete,2024/04/18 13:00:00+00,3952715,Priority2,MN Rule 4626.0030BCQ,2024,Observed,2,96,876559,3602924310028,9.0,Longfellow,44.9549,-93.24102,LIC28070
-10385024.971,5620934.1548,15840,LIC29044,INSTITUTION,HALL SCHOOL,2,1601 ALDRICH AVE N,1601.0,ALDRICH,Routine,Complete,2024/05/10 12:00:00+00,3955139,,,2024,,0,98,-1,1602924410132,5.0,Near - North,44.99627,-93.29027,LIC29044
-10385024.971,5620934.1548,15841,LIC29044,INSTITUTION,HALL SCHOOL,2,1601 ALDRICH AVE N,1601.0,ALDRICH,Routine,Complete,2024/05/10 12:00:00+00,3955139,Priority3,MN Rule 4626.0033D,2024,Observed,0,98,862215,1602924410132,5.0,Near - North,44.99627,-93.29027,LIC29044
-10385024.971,5620934.1548,15842,LIC29044,INSTITUTION,HALL SCHOOL,2,1601 ALDRICH AVE N,1601.0,ALDRICH,Routine,Complete,2024/05/10 12:00:00+00,3955139,Priority2,MN Rule 4626.0715,2024,Observed,2,98,862217,1602924410132,5.0,Near - North,44.99627,-93.29027,LIC29044
-10382071.8788,5610736.8598,15843,LIC360545,INSTITUTION,SOUTH VILLAGE BRANCH,2,701 39TH ST E,701.0,39TH,Routine,Complete,2024/05/13 15:40:00+00,3955117,,,2024,,0,98,-1,1102824220169,8.0,Bryant,44.93145,-93.26374,LIC360545
-10382071.8788,5610736.8598,15844,LIC360545,INSTITUTION,SOUTH VILLAGE BRANCH,2,701 39TH ST E,701.0,39TH,Routine,Complete,2024/05/13 15:40:00+00,3955117,Priority2,MN Rule 4626.0840A,2024,Observed,2,98,862195,1102824220169,8.0,Bryant,44.93145,-93.26374,LIC360545
-10382071.8788,5610736.8598,15845,LIC360545,INSTITUTION,SOUTH VILLAGE BRANCH,2,701 39TH ST E,701.0,39TH,Routine,Complete,2024/05/13 15:40:00+00,3955117,Priority3,MN Rule 4626.0845E,2024,Observed,0,98,875991,1102824220169,8.0,Bryant,44.93145,-93.26374,LIC360545
-10385811.6373,5613251.2416,15846,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,,,2024,,0,84,-1,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15847,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority1,MN Rule 4626.1040A,2024,Observed,4,84,875178,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15848,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority3,MN Rule 4626.1520A,2024,Observed,0,84,875179,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15849,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority3,MCO 188.380,2024,Observed,0,84,875182,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15850,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority1,MN Rule 4626.0385A,2024,Observed,4,84,875183,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15851,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority2,MN Rule 4626.0390A,2024,Observed,2,84,875184,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15852,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority3,MN Rule 4626.1565ABD,2024,Observed,0,84,875186,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
-10385811.6373,5613251.2416,15853,LIC381091,RESTAURANT,ROAT OSHA,1,3001 HENNEPIN AVE,3001.0,HENNEPIN,Follow-Up,Complete,2024/05/15 15:30:00+00,3971890,Priority2,MN Rule 4626.1565C,2024,Observed,2,84,875187,0402824120219,10.0,South Uptown,44.94744,-93.29733,LIC381091
